,user_names,text
301,UTruthcast,"@CharlieCrist WTF does one have to do with the other, two that's not going to get you elected in FL home skillet, you might want to change direction. I imagine there's nothing a Floridian enjoys more than shooting their deadly assault weapon drinking PBR eating crab legs as they ride her skis"
302,UTruthcast,"@aka_brandyrenee The Zombies are coming! The CDC even has a plan on how to handle the impending Zombie apocalypse!  https://t.co/VUfNAr4iPO
🇺🇲DISINF👁️BATION🏴‍☠️"
303,UTruthcast,"Oh look something else that hasn't aged well! Bet they wish they could take this back. After all they were celebrating Trump's vaccine, which honestly is extremely ironic. 
Imagine Zelenski forcing everyone in UKR to take Putin's Sputnik 5 vaccine! https://t.co/PjDkeHK0tL"
304,UTruthcast,"I'm sure the fall dad ""accidental"" right!?

Bed Bath &amp; Beyond CFO plunges to death at New York's Jenga tower
https://t.co/UVKZvzrUFX"
305,UTruthcast,"Oh this is going to be good! Russia has requested a formal investigation into the US and their development of bioweapons in Ukraine and elsewhere in the world. Russia will present proof
Russias Unfounded Claims of Secret U.S. Bioweapons Linger On and On
https://t.co/Z5hivUhdvw"
306,UTruthcast,@ConspiracyPlayr https://t.co/B82DPZsNPU
307,UTruthcast,RT @ConspiracyPlayr: Which of the two Sams brought us the best satire this week? Your friendly neighborhood @disinfobation-ers just can't d…
308,UTruthcast,RT @ConspiracyPlayr: This story has all the f*ckery any absurdist or @disinfobation-er could ever hope for! A gay activist threatens the li…
309,UTruthcast,@imofartz Young
310,UTruthcast,"@imofartz Truth, there's even a documentary series on Netflix called terrorist close calls and they brag about setting up you angry Muslim men."
311,UTruthcast,RT @disinfobation: This story has all the f*ckery any absurdist or @disinfobation-er could ever hope for! A gay activist threatens the life…
312,UTruthcast,https://t.co/CncmHVZrYi
313,UTruthcast,RT @IAMTOMMACDONALD: I know everyone is mad at Joe Biden but…don’t be. https://t.co/MzrSGrj8N9
314,UTruthcast,@Panther_Man10 @at_maggiemac @StevenVirag He's a parody! He's a living washing talking breathing parody designed to infuriate the political correct. Make no mistake his presidency was no accident. It's all part of the deeper darker plan to divide and conquer the US. Be careful what you wish for.
315,UTruthcast,@robreiner Oh boy!
316,UTruthcast,@tempf451 @gCMG_Obv @Hippychippy56 You've all gone mad! https://t.co/JIk1E9V5if
317,UTruthcast,@tempf451 @gCMG_Obv @Hippychippy56 And it's Truther! 🖕🏻
318,UTruthcast,@tempf451 @gCMG_Obv @Hippychippy56 is storm the Capitol and that was like 4-500 people out of millions of. Basically they call the left out for their blatant insanity towards everything from 8 month abortions to transitioning 5 yr olds. I mean you're fucking insane!
319,UTruthcast,@tempf451 @gCMG_Obv @Hippychippy56 You know why!? Because the left have lost their goddamn minds! You're fearless freakishly old leader just called 74 million Americans Nazis. That's the kind of rhetoric that starts Civil Wars. Since you know fascist slaughtered millions of Jews and the worst Trump's base has done
320,UTruthcast,What's your text to Biden going to say? https://t.co/Y5Lls6KJEK
321,UTruthcast,"@realMEasterwood If she was like degree number 4 in molecular biology or I might be like ok, you're a genius, but cosmetology makes me think her other 3 degrees are in nails, massage therapy, and acupuncture."
322,UTruthcast,@tempf451 @gCMG_Obv @Hippychippy56 https://t.co/zAGeUptxzl
323,UTruthcast,"@tempf451 @Hippychippy56 @gCMG_Obv Not a Trump supporter, just anti all of it. Don't worry, I bag Trump with the same enthusiasm."
324,UTruthcast,@POTUS https://t.co/ZtAJnrDvI8
325,UTruthcast,@POTUS https://t.co/p9EOTxxxnx
326,UTruthcast,"RT @ConspiracyPlayr: Raise the fuck outta that ceiling so when we begin to lower it again, we can ak'like we're acheivin' somethin! I...cal…"
327,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv https://t.co/vHujrdpJbD
328,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv More like it https://t.co/lzwC0YUZOa
329,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv https://t.co/1e9t10oK5O
330,UTruthcast,@POTUS https://t.co/wjLmK1XAVH
331,UTruthcast,"I'm cashing it now, there will either be an attempted false flag or a false flag very soon. Let's start the pool off at $5! https://t.co/WI5oEl08jd"
332,UTruthcast,https://t.co/NFBOcm6jVC
333,UTruthcast,"RT @VlynnQ: We’re live! And for real, no more buffering or blanking out when the internet shuts down. Playing music till the show starts at…"
334,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv Not MAGA YOU T@RD
335,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv Who's a Tate fan?
336,UTruthcast,"These is exactly what Biden did in his speech. Listen to the words!
In God We Trust by Tom Macdonald @RealMrMac

https://t.co/OjpBUPGLxc"
337,UTruthcast,"@JesseKellyDC Oh they are most definitely trying to start something, we're basically already in a cold Civil War. Anytime the president refers to 74 million Americans as Semi-Fascist Extremists, we have a problem. https://t.co/dWrex5HLR0"
338,UTruthcast,@thehill @POTUS End simulation
339,UTruthcast,@TrumplicanWIN The Devil wears designer clothes
340,UTruthcast,"@Dannihilator1 Is this real? If it is, get ready it's going to happen!"
341,UTruthcast,@POTUS https://t.co/WV00odfYDb
342,UTruthcast,@POTUS https://t.co/YyzU2wglKO
343,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv The Nazis https://t.co/Cd1ra9xvUQ
344,UTruthcast,https://t.co/y5DiFffiAr
345,UTruthcast,@ApotropaicSoul https://t.co/UoAEApirgV
346,UTruthcast,@tempf451 @Hippychippy56 @gCMG_Obv You've really been drinking the koolaide if you think all Trump supporters are Fascist.
347,UTruthcast,"Yeah Jon they've definitely painted an amazing picture! This dude's balls are in a jar somewhere in Washington DC! He's turned into an Establishment cuck and I can't wait till Monday to 
🇺🇲DISINFOBATE🇷🇺 all over this fucking war mongering piece of 💩! 
#UNSPEAKABLE #truth https://t.co/NA6gM6JQRg"
348,UTruthcast,"@ConspiracyPlayr
https://t.co/anQ7fmvR2v"
349,UTruthcast,@SandandSea14 That feels more rhythm and blues than rap. I'm a product of late 80-2003 Rap. All though I do love Tom Macdonald https://t.co/anQ7fmvR2v
350,UTruthcast,"@SandandSea14 If they're thrown in some old rap music group from the 60s or 70s,I would've been like, ok, but they had modern rap/pop rock playing in scenes and they closed it with an Eminem song. Plus, movie seemed rushed. Just not a good movie all around."
351,UTruthcast,"@SandandSea14 I'm going to have to find this, it is strange. Do you remember the name? Or who was in it?"
352,UTruthcast,"@ApotropaicSoul @vicfoster When your pizza requires sacrifices, that's rather cheap. https://t.co/ay8Rt93FZb"
353,UTruthcast,@N76247476Man https://t.co/nbb5b1Cyld
354,UTruthcast,@CleverMonsterCT Right
355,UTruthcast,@SandandSea14 I'm sure they weren't rapping Eminem.
356,UTruthcast,@POTUS You spent days celebrating your dog's birthday? https://t.co/MlTQCpbXOM
357,UTruthcast,"@justasurvivin @JoeMDodd185 Well agree to disagree, I'm cool with whatever you choose to believe and nothing you can say will change my mind, I believe in Christ and it stops there. Everything else is just bonus material placed there by man to control the peasants."
358,UTruthcast,"@JoeMDodd185 @justasurvivin You mean Israel exists today because they have the world's largest super power watching their back, supplying them with weapons and trillions of dollars over the years. Removing people from their land because an ancient book says God told them to is mighty Zionist of you."
359,UTruthcast,@justasurvivin @JoeMDodd185 https://t.co/BV1QwgOyOO
360,UTruthcast,"@justasurvivin @JoeMDodd185 I'm good with Christ, he didn't write the Bible, he merely came along and basically said everything you thought you knew about God is BS, and I'm here to show you different. Still show me where Christ said, these words are cuss words and shall not be spoken or you shall burn"
361,UTruthcast,@JoeMDodd185 @justasurvivin You mean the Israel we stole from the Palestinians and gave to the Jewish people after WW2!? God predicted that in the Bible or did some guy tripping his balls off?
362,UTruthcast,@JoeMDodd185 @justasurvivin https://t.co/0iH6UKahmu
363,UTruthcast,@JoeMDodd185 @justasurvivin They appear all over the Church.
364,UTruthcast,@JoeMDodd185 And it's cuss words not curse
365,UTruthcast,@JoeMDodd185 @justasurvivin Give me an example of the Bible's predictions coming true.
366,UTruthcast,"@justasurvivin @JoeMDodd185 Christ would rebuke what is known as Christianity today. My God the Catholic Church alone is layered in gold pray to a statue and ask a priest for forgiveness, oh and molest children GTFOOH! Don't get me started on the Mega Churches with millionaire pastors."
367,UTruthcast,"@JoeMDodd185 @justasurvivin Dude, what do you call what's happened in the Middle East for decades? Millions and millions of non Christians have been slaughtered throughout the crusades, women burnt for being ""witches"", which turns out they were tripping as well."
368,UTruthcast,@JoeMDodd185 @justasurvivin Nostradamus predicted more than the Bible
369,UTruthcast,@gypcy_2 The Empire will not tolerate this language! https://t.co/ULLH7aQaWe
370,UTruthcast,"This is the worst Elvis movie ever made! I watched it with my wife.  I don't remember rap songs existing in the 50's and they play rap songs other modern songs in the movie in certain scenes, and the end credits was fucking Eminem! GTFOOH!! #ElvisMovieSucked https://t.co/k47tJ7mb4I"
371,UTruthcast,@justasurvivin @JoeMDodd185 My emotions aren't based on words or actions. I quashed that shit in Iraq in 2003!
372,UTruthcast,@justasurvivin @JoeMDodd185 https://t.co/7C0RX8c5qt
373,UTruthcast,@justasurvivin @JoeMDodd185 I mean was it? There's proof that they were actually all tripping on some fungi that was in the wine they drank.
374,UTruthcast,"@JoeMDodd185 @justasurvivin Well since discussing it with my God, he is ok with cuss words. I do not base my life on a religion created by man. Any religion that's killed millions of people in the name of God has been twisted to justify man's actions and dominance over others."
375,UTruthcast,"@JoeMDodd185 @justasurvivin So how about Fuck, shit, damn, asshole, and any other word that man created. Oh and I'm not sure if you know this or not, but God didn't write the Bible, man did."
376,UTruthcast,"@AaronParnas It's not going to happen! They pushed it to December, which means they know they are going to lose the house and Senate and it will be overturned. Biden doesn't give a crap about your student debt McConnell will do everything he can to stop it, that money that can be spent on war https://t.co/9Q1FI6xI8N"
377,UTruthcast,@justasurvivin @JoeMDodd185 Did God himself determine that certain words are bad? Or is it something that man man up?
378,UTruthcast,@Hippychippy56 @gCMG_Obv Are you saying there's Black Nazis? Cause that sounds like what you're saying.
379,UTruthcast,@ArmyBrat682 https://t.co/4EARwmOsRU
380,UTruthcast,@gCMG_Obv The fact that there's black people in the picture throwing up the Nazi salute tells me this isn't real.
381,UTruthcast,@ArmyBrat682 The Empire will not stand by and allow the MAGA SCUM to win! https://t.co/CNuPwTiJ68
382,UTruthcast,@KathyHochul Will the illegal gun dealer ID his customers before he sells them their AR-15?
383,UTruthcast,"RT @ConspiracyPlayr: Why all the Tate hate? Misogynist? Toxic kickboxist? Onlyfans pimpist? Or could it be something else? Psy-op or not, y…"
384,UTruthcast,@imofartz https://t.co/4d929wTvf6
385,UTruthcast,"RT @OccultRejects: NY Patriot &amp; George from CAVDEF @CAVDEF_George - NY Patriot &amp; George from CAVDEF- Johnny Gosch, John Wayne Gacy and More…"
386,UTruthcast,@RainedOutRant @macroaggressio3 @Spotify @iHeartRadio @iTunes Thanks for the shout out homie
387,UTruthcast,@POTUS https://t.co/hLFtDX96ud
388,UTruthcast,It's true they have the same uniforms! https://t.co/dhR6Oudky7
389,UTruthcast,"RT @ConspiracyPlayr: As soon as I get those MAGA'publicans on the trains, this cuntry will be as bright'n shiny as my leg hairs. C'mon, man…"
390,UTruthcast,https://t.co/jRdJfwFGZV
391,UTruthcast,RT @RainedOutRant: @UTruthcast
392,UTruthcast,"Everyone loves to DISINFOBATE! So check out the new slimmed down version where we release it segment by segment for those people who have shitty attention spans like us. 
🇺🇲DISINF💀BATION🇺🇲 @ConspiracyPlayr @UTruthcast @disinfobation https://t.co/vdKfCTlVWT"
393,UTruthcast,@ConspiracyPlayr That fucking Time Machine
394,UTruthcast,"@AP How about the fact that Biden killed the keystone pipeline, signed a deal with Russia for oil and gas through the Nord stream pipeline just months before he invaded UKR. Why?"
395,UTruthcast,"@AndrewC98959044 @pj_deplorable @AP I honestly think the reason the left acted the way they did in regards to the pandemic was because the mindset was, do everything opposite of what Trump advised. He said it himself, the day he said I hydroxychloroquine was the day the Covid regime began."
396,UTruthcast,@Greg86527593 @SteveRae11 @AP Right
397,UTruthcast,I bet they're feeling real fucking silly right now! https://t.co/MdikRlLeyu
398,UTruthcast,"RT @RainedOutRant: Clip 2 of my episode with Charlie Robinson @macroaggressio3 
Full Episode available on ALL #podcast platforms including…"
399,UTruthcast,"I'm going bullocks on this, there's no way they've killed 50k Russian soldiers. https://t.co/N1QDdLQlSG"
400,UTruthcast,"I find this so strange, they're bragging about how they've destroyed Russian tanks, conducted strikes on Russian facilities. It's like they are trying to kick-off WW3!

Russia Loses 25 Tanks, 37 Armored Vehicles in a Single Day: Ukraine
https://t.co/7kPTfCn2nv"
